ID,Newick
nakh1245,"(((((nort3330:1,(cego1234:1,ratl1234:1,tlja1234:1)sout3319:1)akhv1239:1,(gaga1250:1,kvan1238:1,muni1255:1,rikv1238:1,zilo1238:1)andi1255:1,((tlis1238:1)bagv1239:1,tind1238:1)bagv1240:1,((nucl1323:1,zibi1241:1)botl1242:1,ghod1238:1)botl1243:1,(gady1241:1,gakv1238:1,giga1238:1)cham1309:1,((anch1238:1,arsh1235:1,chab1242:1,kara1517:1,mash1276:1,nizh1235:1,rach1240:1,rats1239:1,sjuk1235:1)kara1516:1,toki1238:1)kara1474:1)andi1254:1,(ancu1238:1,anda1281:1,baca1241:1,batl1238:1,hidd1238:1,kara1473:1,kaxi1241:1,kele1253:1,kunz1243:1,sala1265:1,shul1242:1,unti1238:1,zaka1239:1,zaqa1242:1)avar1256:1,(((khoc1238:1,nucl1322:1,tlya1238:1)bezh1248:1,hunz1247:1)east2368:1,(hinu1240:1,(inxo1238:1,xvar1237:1)khva1239:1,((asak1234:1,elbo1234:1,(kide1235:1,moko1257:1)kide1234:1,shap1241:1,shay1234:1)nucl1785:1,saga1261:1)dido1241:1)west2429:1)tsez1239:1)avar1255:1,(chir1284:1,kuba1248:1,(mege1234:1,(cuda1238:1,gaps1234:1,kada1294:1,(dejb1238:1,xarb1238:1)muir1238:1,((akus1238:1,urax1238:1)aqus1234:1,mugi1235:1,mure1236:1,uppe1462:1)nucl1774:1)nort3280:1)darg1241:1,(kajt1238:1,(sirz1237:1,(icar1234:1,sanz1248:1)sanz1247:1,sirh1234:1,(amux1234:1,khud1234:1,qunq1234:1)uppe1463:1)sout3261:1)sout3260:1)darg1242:1,khin1240:1,(asht1245:1,kumu1246:1,vicx1238:1,vixl1238:1)lakk1252:1,(arch1244:1,(((((agul1244:1,gekx1238:1,kere1281:1,kosh1245:1)aghu1253:1,(akht1238:1,anyx1238:1,gark1239:1,gjun1238:1,kiur1238:1,kuba1249:1,quba1246:1,stal1238:1)lezg1247:1)aghu1259:1,(sout2752:1)taba1259:1)east2367:1,(aghw1237:1,(nidz1238:1,oghu1245:1,okto1238:1)udii1243:1)udia1235:1)east2790:1,((budu1249:1,yerg1242:1)budu1248:1,(alyk1238:1,dzhe1238:1,kryz1238:1,xapu1238:1,yerg1243:1)kryt1240:1)sout2753:1,((borc1243:1,ixre1238:1,shin1265:1)rutu1240:1,(kirm1249:1,miki1243:1,misl1238:1)tsak1249:1)west2428:1)nucl1321:1)lezg1248:1)dagh1238:1,(bats1242:1,((itum1244:1,melk1240:1,plos1238:1)chec1245:1,ingu1240:1)chec1244:1)nakh1246:1)nakh1245:1;"
namb1299,"(((mama1278:1,(lako1248:1,latu1238:1,tawa1278:1)roos1235:1)nort3153:1,(alat1246:1,gale1260:1,haha1244:1,halo1239:1,khit1238:1,mand1447:1,sara1330:1,saxw1243:1,serr1256:1,waik1245:1,waka1281:1,wasu1258:1)sout2994:1)namb1300:1,saba1268:1)namb1299:1;"
narr1279,"((((east2430:1,west2504:1)ache1245:1,toch1257:1)ache1247:1,(dagi1241:1,(ahei1238:1,dalo1239:1,masa1302:1,masa1303:1)ngil1242:1)ngil1241:1,(ndin1245:1,talo1250:1)ndin1246:1)bura1298:1,(lumu1239:1,toro1251:1)lumu1240:1)narr1279:1;"
nduu1242,"((cent2125:1,east2525:1,hari1250:1,isla1275:1,kuna1263:1,kwus1239:1,munj1245:1,west2606:1)boik1241:1,ngal1300:1,(((mapr1240:1,wing1239:1,wose1244:1,wose1243:1)ambu1247:1,hang1263:1)ambu1246:1,(mana1298:1,yelo1243:1)mana1303:1,((buru1309:1,gaik1242:1)bund1258:1,((nyau1244:1,pali1278:1)iatm1242:1,keak1239:1,sosk1235:1)sawo1234:1,koiw1243:1,seng1284:1)sawo1235:1)nucl1642:1)nduu1242:1;"
nilo1247,"(((kakw1240:1,mand1425:1,((ligo1238:1,nile1238:1,nyan1314:1,nyep1239:1,poju1239:1)bari1284:1,kuku1285:1)nucl1796:1)bari1283:1,(((dong1294:1,lang1322:1,loko1254:1,lopi1242:1,(kori1260:1,logi1238:1,logo1260:1,lomy1239:1,lorw1238:1,lowu1240:1)otuh1238:1)lotu1249:1,(ngas1238:1,((arus1243:1,dama1269:1,iloo1238:1,kapu1243:1,keek1238:1,kiso1238:1,kore1282:1,lait1238:1,loit1238:1,mata1283:1,moit1238:1,para1304:1,purk1239:1,siri1270:1)masa1300:1,(cham1311:1)samb1315:1)nucl1431:1)onga1238:1)lotu1248:1,((loka1256:1,orom1239:1)teso1249:1,((dodo1240:1,jiee1239:1,nucl1430:1)kara1483:1,nyan1315:1,(east2419:1,jiye1239:1,west2491:1)topo1242:1,(nort2813:1,sout2829:1)turk1308:1)turk1307:1)teso1248:1)teso1247:1)east2418:1,(((kips1239:1,(keiy1238:1,nand1266:1,teri1244:1,tuge1241:1)plat1260:1)cent2293:1,((mbai1249:1,sabi1247:1,sorr1240:1)kups1238:1,(bong1286:1,book1240:1,koon1246:1)saba1262:1)elgo1240:1,((endo1242:1,samb1316:1)mark1255:1,(east2420:1,west2492:1)poko1263:1)nort3239:1,((doro1262:1)mosi1247:1,(nucl1432:1,sogo1244:1,suie1241:1)okie1245:1)okie1247:1)kale1246:1,((bian1249:1,((baju1246:1,bara1363:1,gida1248:1,gisa1238:1)dato1239:1,bura1273:1,(tsim1256:1,root1238:1)isim1234:1)nort3277:1)geme1247:1,(suie1242:1)omot1239:1)tato1241:1)sout2830:1,((((abil1238:1,agee1238:1,dong1295:1,luac1241:1,ngok1245:1,rutt1238:1,thoi1238:1)nort2815:1,(alor1246:1,ngok1246:1,pana1299:1,pawa1254:1)nort2816:1,(agar1249:1,alia1238:1,ciec1238:1,gokk1238:1)sout2833:1,(atho1238:1,borr1242:1,ghol1238:1,nyar1247:1,tuic1247:1)sout2834:1,(abie1238:1,aguo1238:1,apuk1238:1,awan1239:1,lauu1246:1,luac1242:1,malu1244:1,pali1277:1,pali1276:1,rekk1238:1,tuic1246:1)sout2832:1)dink1262:1,((abig1238:1,cien1238:1,dorr1240:1,east2421:1,east2422:1,louu1244:1,nyuo1238:1,thia1238:1,thog1238:1,west2494:1)nuer1246:1,reel1238:1)nuer1245:1)dink1261:1,((abul1238:1,maia1240:1,mufw1238:1,mugh1243:1,ragr1238:1)buru1301:1,(jumj1238:1,maba1273:1)maba1272:1,((adoy1238:1,coro1246:1,lull1238:1,open1238:1)anua1242:1,bela1256:1,(luwo1239:1,(bodh1239:1,colo1255:1,mana1292:1)thur1255:1)luwo1240:1,pari1256:1,shil1265:1)nort2814:1,((dhop1238:1,labw1238:1,nyak1263:1)acol1236:1,((adho1243:1,luok1236:1)adho1242:1,(joko1238:1,jona1239:1,mamb1303:1,wany1245:1)alur1250:1)adho1241:1,(kuma1275:1,lang1324:1)lang1323:1)sout2831:1)luob1235:1)west2493:1)nilo1247:1;"
nimb1257,"(nucl1633:1,(mekw1241:1,((gres1240:1,kemt1242:1)gres1241:1,mlap1238:1)mlap1239:1)oute1261:1)nimb1257:1;"
nivk1234,"((amur1242:1,nort2750:1)gily1242:1,(east2373:1,sout3327:1)sakh1247:1)nivk1234:1;"
nort1547,"(mull1237:1,tyar1236:1)nort1547:1;"
nort2923,"(((((kada1290:1,kadi1247:1,moro1290:1,sopi1242:1)gale1259:1,(baku1264:1)lolo1264:1)gale1261:1,((nort2925:1,sout2945:1)modo1249:1,(kaoo1238:1,(isam1243:1,nucl1627:1,toli1245:1)pagu1249:1)pagu1251:1)kaor1242:1,(aduu1238:1,nyek1238:1)taba1263:1,((boan1244:1,dodi1239:1,nucl1628:1)tobe1252:1,(kusu1253:1,telu1264:1)tugu1246:1)tobe1251:1)main1282:1,(ibuu1240:1,(gamk1238:1,((padi1242:1,tala1288:1)sahu1245:1,waio1238:1)sahu1246:1)nucl1759:1)sahu1244:1,(tern1247:1,tido1248:1)tern1246:1)nort2924:1,west2600:1)nort2923:1;"
nort2933,"(ramo1245:1,rapo1238:1,(asko1238:1,(aita1238:1,atsi1239:1,pipi1249:1)roto1249:1)roto1248:1)nort2933:1;"
nubi1251,"(((fiya1238:1,maha1295:1)nobi1240:1,oldn1245:1)nobi1239:1,((birk1242:1,(dong1288:1,kenu1243:1)kenu1236:1,((dair1239:1,(daba1243:1,kafi1242:1,kuld1238:1,kurt1249:1,kuru1303:1,nucl1343:1)kada1282:1,ghul1238:1)east2715:1,((debr1242:1,nucl1344:1)dill1242:1,elhu1238:1,kark1256:1,wali1262:1)west2807:1)kord1246:1,(hara1258:1)unun9942:1)cent2232:1,(kaag1238:1,shel1243:1,urrt1238:1)mido1240:1)west2781:1)nubi1251:1;"
nucl1580,"((tair1256:1,(kaip1241:1,nucl1581:1,sepo1239:1)toar1246:1)east2494:1,((ahea1235:1)keor1235:1,opao1240:1,orok1267:1)west2573:1)nucl1580:1;"
nucl1708,"((auuu1241:1,(elke1240:1,(payi1239:1,wapi1251:1)oloo1241:1)oloe1234:1)auol1234:1,beli1258:1,(diaa1238:1,sina1269:1)galu1240:1,(((bona1254:1,timi1241:1,urit1239:1,weri1251:1,weri1252:1)bumb1241:1,((abua1245:1,(coas1296:1,nucl1592:1)buki1249:1)buki1250:1,(bali1283:1,fili1245:1,iwam1257:1,nagi1238:1,supa1247:1)mufi1238:1)mufi1239:1)arap1279:1,(((east2498:1,west2579:1)torr1259:1,eiti1240:1,((mwii1234:1,west2942:1)nort2905:1,miri1272:1,sopm1234:1,tong1332:1,west2578:1,wamp1251:1,yaka1279:1,yaki1238:1,yaku1246:1,sout2931:1,yasi1245:1,yass1241:1)komb1272:1)komb1275:1,(arue1240:1)unun9968:1,(east2497:1,west2577:1)yamb1254:1)komb1271:1,(wase1250:1,wase1251:1,(wusy1244:1,wusy1241:1,wusy1243:1)wusy1242:1)urat1244:1)komb1276:1,laek1243:1,((kasm1239:1,masa1310:1)buna1277:1,bung1270:1,(elep1240:1,(ghin1238:1,hagi1238:1,segi1238:1)kama1367:1,urim1251:1)elep1241:1,(juwa1238:1,wiar1238:1)mand1470:1)mari1433:1,mini1253:1,nabi1239:1,(ning1273:1,yill1241:1)ning1276:1,((heyo1240:1,yaha1247:1)heyo1241:1,sili1247:1)nucl1590:1,((brag1240:1,amol1235:1,aruo1240:1)brag1241:1,(ambr1239:1,(yang1297:1,yang1295:1,yang1296:1)yang1303:1)yang1294:1)nucl1722:1,(gnau1240:1)unun9969:1,(kukw1246:1,yang1300:1)urim1252:1,wana1268:1,((agii1245:1,yapu1240:1)agiy1234:1,valm1241:1)west2788:1,(((ineb1235:1,kabo1248:1,(cent2109:1,nort2906:1,sout2933:1)molm1235:1,nort2907:1)cent2238:1,kwam1254:1,sout2932:1)onee1245:1,seta1245:1,seti1248:1)west2580:1,womp1235:1,(yaus1235:1,yiss1240:1)yauy1236:1)nucl1708:1;"
nucl1709,"(((((mati1252:1,sapa1253:1)casu1237:1,((ajam1240:1,mism1239:1,sima1261:1)cent2117:1,yaos1235:1)cent2247:1,((bubi1251:1,esau1238:1,koma1270:1,pira1252:1,seng1282:1,tiau1238:1,vaka1238:1)cita1245:1,diuw1238:1,tamn1235:1)cita1246:1,nort2917:1)asma1257:1,(nane1239:1,tary1239:1,yamu1239:1)kamo1255:1,(buru1308:1,kamb1302:1)saba1280:1,semp1241:1)asma1256:1,((((asue1235:1,eder1237:1,jair1235:1,(aghu1255:1,cent2118:1)mapp1234:1,nort2918:1,sout2941:1)awyu1264:1,(((arin1246:1,ater1235:1,baya1266:1,kuke1244:1)ketu1238:1,((kawa1295:1,keno1235:1,keny1284:1,keny1285:1)lowe1455:1,uppe1476:1)wamb1259:1)ketu1239:1,((agay1235:1,buki1254:1,kogo1235:1)koke1241:1,(lang1342:1,maju1236:1,wari1272:1,wini1246:1)mand1444:1,((kais1244:1,osso1235:1,seli1235:1,ting1255:1)cent2381:1,(kouh1235:1,mari1450:1)mari1449:1)mand1445:1)mand1473:1)dumu1247:1,((cent2119:1,taya1254:1)komb1274:1,wang1299:1)ndei1235:1,(sawi1257:1)unun9981:1)awyu1263:1,(koro1312:1,(komy1238:1,tsak1250:1)tsak1251:1)beck1235:1)grea1275:1,((((maru1250:1,toku1244:1)kopk1238:1,(buru1307:1,kwer1265:1)kwer1267:1)kwer1266:1,(iwur1240:1,(daup1249:1,kasu1252:1)ning1274:1,(kang1290:1,toem1238:1)nort2916:1,(meto1239:1)sout2940:1,yong1280:1)lowl1259:1,((bimm1238:1,nimt1238:1)bimi1240:1,(angk1247:1,faiw1244:1,wopk1238:1)faiw1243:1,((mian1257:1,uppe1429:1,usag1245:1)mian1256:1,suga1249:1)mian1255:1,seta1246:1,(fera1239:1,nucl1611:1)tele1256:1,(asba1238:1,nucl1612:1)tifa1245:1,urap1239:1)moun1253:1,(apmi1239:1,nucl1613:1,sibi1239:1)ngal1298:1,(naka1265:1,tang1353:1)tang1376:1)okkk1242:1,oksa1245:1)okok1235:1)awyu1265:1)cent2116:1,((((awaa1246:1)imbo1238:1,(ande1248:1,kala1398:1,nope1238:1)umbu1258:1)auag1234:1,((mara1405:1,miye1238:1)boun1245:1,(temb1274:1)melp1238:1)melp1239:1)hage1248:1,((kand1303:1,nara1264:1)kand1306:1,(cent2121:1,east2513:1,kamb1304:1,kara1496:1,timb1252:1,tsuw1238:1)mari1435:1)jimi1245:1,(((elim1239:1,gomi1239:1,keba1252:1,nucl1615:1,suaa1241:1)chua1250:1,(kiar1239:1,nucl1616:1)noma1262:1)chua1249:1,(((keri1251:1,kiaa1241:1,mari1436:1,nucl1619:1,yuri1250:1)goli1247:1,salt1242:1,(ding1240:1,guna1242:1,keba1253:1,kere1300:1,kond1304:1,nima1246:1,taba1262:1)sina1271:1)goli1246:1,((eraa1239:1)domm1246:1,(naga1404:1,nucl1618:1,yong1281:1)kuma1280:1)kuma1279:1)nucl1617:1)simb1258:1,(niii1240:1,(banz1242:1)nort2921:1,(kamb1305:1,kunj1247:1,kupm1238:1,midw1243:1,puka1243:1)nucl1620:1)wahg1249:1)cent2120:1,(((hupl1238:1,(lowe1418:1,lowe1416:1,lowe1417:1,uppe1431:1,uppe1432:1)lowe1415:1,midg1235:1,uppe1430:1)gran1246:1,(wala1269:1,(west2596:1,west2595:1)west2594:1)pyra1234:1)cent2233:1,((hita1243:1,sina1270:1)ndug1245:1,(lowe1419:1)sili1249:1,(angg1239:1,nini1235:1,(apah1238:1,land1260:1,pass1248:1)pass1247:1)yali1257:1)ngal1299:1,ngge1241:1,((acod1234:1,dumo1239:1,kiag1234:1)east2809:1,(mbow1247:1,pudu1234:1)west2885:1)wano1243:1)dani1287:1,(((kain1269:1,kand1304:1,kapo1249:1,laia1242:1,lapa1247:1,lapa1248:1,laya1255:1,maee1242:1,mara1406:1,sari1248:1,sauu1244:1,taya1255:1,yand1259:1)enga1252:1,(paie1238:1,porg1242:1,tipi1239:1)ipil1240:1,kyak1244:1,lemb1266:1,((pika1238:1)biso1243:1,nete1240:1)oute1259:1)enga1251:1,(huli1244:1,(((anga1293:1,(megi1246:1)anga1294:1,(augu1243:1,nipa1239:1,waol1238:1)anga1292:1)anga1314:1,((east2516:1,erav1244:1)sout3252:1,west2599:1)kewa1250:1)anga1313:1,samb1321:1)anga1291:1)kewa1249:1)enga1254:1,((((mung1272:1,(nort2912:1,sout2936:1)naka1264:1,((east2506:1,west2587:1)nekk1240:1,(nort2911:1,sout2935:1)nukk1240:1)nekn1234:1,(east2507:1,west2588:1)numa1254:1)boan1245:1,(fino1238:1,gusa1246:1,mama1277:1)finu1234:1,(sauk1252:1,nimi1240:1)sauk1253:1,(east2505:1,west2586:1)urii1240:1)erap1240:1,((madi1261:1,nekg1240:1,neko1240:1)gira1248:1,(iyoo1238:1,(karo1302:1,nucl1609:1)rawa1267:1,ufim1240:1)ufim1241:1,(ngai1241:1)unun9980:1)gusa1245:1,(nukn1238:1,(saka1292:1,somm1240:1)saka1297:1,(weli1239:1)unun9979:1,(head1238:1,nort2910:1)yaum1237:1)uruw1240:1,(tuma1250:1,(awar1248:1,(bamm1240:1,cent2111:1,wapu1240:1,yaga1259:1)want1252:1)want1253:1)want1251:1,((gwap1238:1,gohi1234:1,gora1264:1,gwah1245:1,nucl1608:1)gwah1244:1,((dege1247:1,tand1259:1)dege1250:1,fora1245:1,(asar1240:1,mole1239:1)mole1240:1,mura1271:1,(bulg1265:1,guya1251:1,yago1240:1)uncl1512:1)nucl1777:1)waru1269:1,((domu1246:1,(mina1273:1)mapa1244:1)bwan1242:1,(bonk1244:1,(isan1244:1,kewi1240:1,noko1240:1,wand1268:1)yopn1238:1)kewi1241:1,nank1250:1,(yout1234:1)unun9978:1)yupn1242:1)fini1245:1,((((amug1239:1,ziwe1239:1)onoo1246:1,sial1240:1)kala1410:1,((((mago1249:1,pare1270:1,wamo1241:1,wana1271:1,wemo1239:1)kate1253:1,(fuka1239:1,nucl1610:1,niga1243:1)mape1249:1)kate1254:1,sene1263:1,((cent2114:1,nort2915:1,sout2939:1)miga1241:1,moma1243:1)moma1244:1)huon1247:1,kova1243:1)tran1296:1)east2705:1,((((kina1251:1,kumu1247:1)kina1253:1,nomu1240:1)dall1240:1,(((bord1246:1,cent2112:1,east2508:1,west2590:1,west2591:1)komb1273:1,(nort2913:1,sout2937:1)sele1250:1)sele1251:1,(cent2113:1,nort2914:1,sout2938:1)timb1251:1)timb1264:1)crom1234:1,(((dzei1238:1,fani1246:1)dedu1240:1,((koso1245:1,yang1299:1)boro1279:1,(siaw1242:1,somb1238:1)buru1306:1)koso1246:1,(kuru1308:1,tobo1251:1,yoan1239:1)kube1244:1)pind1245:1,((east2509:1,west2592:1,zeza1238:1)mese1244:1,naba1256:1)naba1257:1)rawl1234:1)west2795:1)huon1246:1)fini1244:1,(((suen1241:1,(mawa1265:1,nucl1602:1)ziaa1250:1)nort2909:1,((amba1268:1,bina1278:1)bina1277:1,((((bare1274:1,mado1239:1,nucl1604:1,tafo1238:1)baru1269:1,dogh1241:1)baru1268:1,(nucl1606:1,yega1243:1)ewag1241:1,((bare1275:1,nucl1605:1)gain1243:1,(kora1295:1)kora1294:1)gaen1235:1)coas1297:1,(aeka1244:1,hunj1241:1,orok1269:1)orok1268:1)sout2934:1)nucl1603:1,yeko1240:1)bina1279:1,(seka1249:1)guhu1244:1)bina1276:1,((gend1249:1,(((nort2922:1,pamu1239:1)fore1270:1,(east2515:1,west2597:1)gimi1243:1)fore1273:1,(alek1238:1,(amai1247:1,bohe1240:1,kong1293:1,lunu1238:1,uppe1433:1)dano1240:1,(lowe1420:1,zuhu1238:1)toka1244:1)gahu1246:1,(bena1264:1,(inok1238:1,kama1370:1,kani1286:1,keya1238:1,(abag1245:1)unun9976:1,(dage1244:1,hira1246:1,huaa1250:1,kama1369:1,kami1259:1,koto1252:1,move1241:1,olog1243:1)yaga1260:1)kama1374:1,(alan1250:1,fowe1238:1,kema1244:1,keto1238:1,kole1238:1,komo1264:1,komo1263:1,laiy1247:1,lamb1275:1,olum1238:1,onaa1244:1,wand1269:1,yamo1248:1,yand1258:1)sian1257:1,yawe1241:1)nucl1756:1)nucl1760:1,(isab1240:1)unun9977:1)goro1272:1,(((awiy1238:1,usar1243:1)auya1234:1,((ilak1239:1,nort2919:1,sout2942:1,taun1251:1)awap1236:1,owen1244:1)awao1234:1,(agar1252:1,(nucl1614:1,oyan1240:1)gads1258:1)gads1260:1)gauw1235:1,(binu1245:1,(aant1238:1,arau1254:1,arok1238:1,saiq1238:1)nort2920:1,(aata1238:1,haav1238:1,omwu1238:1,vair1238:1,veqa1238:1,vina1238:1)sout2943:1,waff1241:1)tair1260:1,(kamb1303:1)unun9975:1)kain1274:1,(kena1250:1)unun9974:1)kain1273:1,((amai1246:1,barg1252:1,((kora1296:1,wask1241:1)kowa1247:1,(dimi1244:1,((pila1246:1,saki1249:1)maia1254:1,maia1253:1,mala1494:1,mian1254:1)kauk1240:1,((bepo1240:1,mauw1238:1,moer1240:1)kumi1249:1,(wana1269:1,(musa1265:1,kowa1245:1,mawa1266:1,(hina1234:1,hini1234:1,mese1245:1,pere1235:1,yaur1241:1)pamo1253:1)tibo1243:1)tibo1244:1)kumi1250:1,(brem1238:1,mala1495:1)mane1269:1,((bila1257:1,usan1239:1,yabe1255:1)kari1319:1,(para1307:1,ukur1240:1,yara1250:1)yara1256:1)numu1240:1)nort3379:1)grea1298:1,(((haij1242:1,huar1254:1,jaga1247:1)amel1241:1,guma1255:1,(bauu1244:1,(mirk1238:1,nucl1607:1,uruk1240:1)iseb1246:1,pani1258:1)pani1263:1,siha1245:1)gumm1240:1,((baim1245:1,gall1278:1,(arii1244:1)nobo1238:1,wagi1249:1)garu1247:1,(garu1246:1,remp1241:1,yoid1240:1)remp1242:1,(bagu1252:1,mawa1267:1,saru1243:1,(silo1240:1,utuu1240:1)silo1241:1)silo1242:1,(mate1260:1,nake1240:1,rapt1240:1)uncl1506:1,(mosi1248:1,muru1273:1,samo1306:1,wama1247:1)wama1249:1)hans1243:1,kare1341:1,(gira1247:1,kein1239:1,muni1257:1)koko1271:1)mabu1247:1,(kobo1248:1,pall1244:1)omos1240:1,yamb1257:1)croi1234:1,(((kala1397:1,taii1241:1)etpt1234:1,kobo1249:1)kala1404:1,(((anam1247:1,(anam1248:1,more1258:1)anam1250:1)pomo1272:1,utar1238:1,wada1263:1)osum1243:1,(((acii1238:1,akii1238:1)apal1256:1,(payn1244:1,(atem1241:1,nend1239:1)atan1241:1)grea1297:1)apal1258:1,((musa1266:1,magi1243:1)aisi1234:1,gant1244:1,fait1240:1)east2767:1,(mumm1238:1,sile1255:1)sika1264:1,(magi1244:1)uncl1525:1)soge1235:1)sout3148:1)kala1403:1,((dump1243:1,(kesa1244:1,saus1246:1)kesa1245:1,(asas1240:1,saip1238:1)sins1241:1)evap1240:1,(araw1272:1,kolo1267:1,lemi1243:1,pula1267:1,siro1249:1)kabe1245:1,(anja1238:1,bong1291:1,male1291:1,samm1244:1)mind1258:1,(dudu1240:1,jili1241:1,kwat1244:1,ogea1238:1,rera1240:1,uyaa1238:1,yang1298:1)nuru1240:1,(sopp1247:1,suma1270:1,(dana1254:1,urig1240:1)urig1241:1)peka1243:1,(biyo1244:1,tauy1241:1,wase1252:1)unun9972:1,(baim1246:1,dumu1246:1,gang1270:1,saep1240:1,yabo1240:1)yaga1258:1)raic1241:1)mada1298:1,((eipo1242:1,(bime1239:1,okba1239:1,omba1242:1,onya1238:1)kete1254:1,unaa1239:1)east2504:1,(kora1298:1,(dagi1242:1,deib1238:1,koru1246:1,sela1261:1,sisi1248:1)koru1245:1,(gili1242:1,kosa1250:1,tipl1238:1)kosa1249:1,nalc1240:1,nips1240:1)west2585:1)mekk1240:1,((auye1238:1,daoo1238:1)auye1239:1,(mapi1251:1,meee1238:1,simo1241:1,yabi1243:1)ekar1243:1,(awem1238:1)moni1261:1,wola1243:1)pani1259:1)nucl1709:1;"
